payment_id,order_id,payment_method,payment_status
1060,1060,Bank Transfer,Paid
1061,1061,Cash,Paid
1062,1062,Cash,Paid
1063,1063,Card,Paid
1064,1064,Cash,Paid
1065,1065,Card,Paid
1066,1066,Cash,Pending
1067,1067,Cash,Paid
1068,1068,Cash,Paid
1069,1069,Cash,Paid
1070,1070,Bank Transfer,Paid
1071,1071,Bank Transfer,Paid
1072,1072,Bank Transfer,Paid
1073,1073,Card,Paid
1074,1074,Bank Transfer,Pending
1075,1075,Bank Transfer,Paid
1076,1076,Bank Transfer,Paid
1077,1077,Cash,Paid
1078,1078,Cash,Paid
1079,1079,Cash,Refunded
1080,1080,Cash,Paid
1081,1081,Cash,Paid
1082,1082,Bank Transfer,Pending
1083,1083,Bank Transfer,Paid
1084,1084,Cash,Paid
1085,1085,Cash,Paid
1086,1086,Bank Transfer,Paid
1087,1087,Bank Transfer,Paid
1088,1088,Cash,Paid
1089,1089,Card,Paid
1090,1090,Cash,Paid
1091,1091,Bank Transfer,Paid
1092,1092,Card,Paid
1093,1093,Cash,Paid
1094,1094,Bank Transfer,Paid
1095,1095,Bank Transfer,Paid
1096,1096,Bank Transfer,Paid
1097,1097,Cash,Paid
1098,1098,Cash,Pending
1099,1099,Card,Paid
1100,1100,Bank Transfer,Paid
1101,1101,Bank Transfer,Paid
1102,1102,Card,Refunded
1103,1103,Cash,Pending
1104,1104,Bank Transfer,Paid
1105,1105,Card,Paid
1106,1106,Bank Transfer,Pending
1107,1107,Cash,Paid
1108,1108,Cash,Paid
1109,1109,Card,Paid
1110,1110,Card,Paid
1111,1111,Bank Transfer,Paid
1112,1112,Cash,Paid
1113,1113,Cash,Paid
1114,1114,Card,Paid
1115,1115,Card,Paid
1116,1116,Bank Transfer,Paid
1117,1117,Cash,Paid
1118,1118,Bank Transfer,Pending
1119,1119,Bank Transfer,Paid
1120,1120,Card,Paid
1121,1121,Cash,Paid
1122,1122,Card,Paid
1123,1123,Bank Transfer,Paid
1124,1124,Bank Transfer,Paid
1125,1125,Cash,Pending
1126,1126,Cash,Paid
1127,1127,Cash,Paid
1128,1128,Cash,Paid
1129,1129,Card,Refunded
1130,1130,Card,Paid
1131,1131,Card,Paid
1132,1132,Card,Paid
1133,1133,Bank Transfer,Paid
1134,1134,Card,Paid
1135,1135,Card,Paid
1136,1136,Cash,Paid
1137,1137,Bank Transfer,Paid
1138,1138,Card,Paid
1139,1139,Bank Transfer,Paid
1140,1140,Bank Transfer,Paid
1141,1141,Bank Transfer,Paid
1142,1142,Bank Transfer,Paid
1143,1143,Cash,Paid
1144,1144,Cash,Paid
1145,1145,Bank Transfer,Paid
1146,1146,Bank Transfer,Paid
1147,1147,Bank Transfer,Paid
1148,1148,Cash,Pending
1149,1149,Cash,Paid
1150,1150,Bank Transfer,Paid
1151,1151,Bank Transfer,Paid
1152,1152,Bank Transfer,Paid
1153,1153,Bank Transfer,Refunded
1154,1154,Cash,Paid
1155,1155,Card,Paid
1156,1156,Card,Paid
1157,1157,Cash,Paid
1158,1158,Cash,Pending
1159,1159,Card,Refunded
1160,1160,Card,Pending
1161,1161,Card,Paid
1162,1162,Bank Transfer,Paid
1163,1163,Card,Paid
1164,1164,Card,Paid
1165,1165,Bank Transfer,Paid
1166,1166,Bank Transfer,Paid
1167,1167,Cash,Paid
1168,1168,Bank Transfer,Paid
1169,1169,Card,Paid
1170,1170,Bank Transfer,Refunded
1171,1171,Cash,Paid
1172,1172,Card,Paid
1173,1173,Cash,Paid
1174,1174,Cash,Paid
1175,1175,Cash,Paid
1176,1176,Bank Transfer,Paid
1177,1177,Bank Transfer,Paid
1178,1178,Cash,Paid
1179,1179,Cash,Paid
1180,1180,Cash,Paid
1181,1181,Cash,Pending
1182,1182,Bank Transfer,Paid
1183,1183,Bank Transfer,Paid
1184,1184,Cash,Pending
1185,1185,Bank Transfer,Paid
1186,1186,Card,Paid
1187,1187,Bank Transfer,Pending
1188,1188,Cash,Paid
1189,1189,Bank Transfer,Pending
1190,1190,Card,Paid
1191,1191,Card,Paid
1192,1192,Bank Transfer,Paid
1193,1193,Card,Paid
1194,1194,Card,Paid
1195,1195,Bank Transfer,Pending
1196,1196,Bank Transfer,Paid
1197,1197,Bank Transfer,Paid
1198,1198,Cash,Paid
1199,1199,Cash,Paid
1200,1200,Card,Paid
1201,1201,Card,Paid
1202,1202,Bank Transfer,Paid
1203,1203,Card,Paid
1204,1204,Bank Transfer,Paid
1205,1205,Cash,Paid
1206,1206,Bank Transfer,Paid
1207,1207,Card,Paid
1208,1208,Bank Transfer,Paid
1209,1209,Bank Transfer,Paid
1210,1210,Bank Transfer,Paid
1211,1211,Card,Paid
1212,1212,Bank Transfer,Paid
1213,1213,Bank Transfer,Paid
1214,1214,Card,Paid
1215,1215,Cash,Paid
1216,1216,Cash,Pending
1217,1217,Card,Paid
1218,1218,Cash,Paid
1219,1219,Bank Transfer,Paid
1220,1220,Card,Paid
1221,1221,Bank Transfer,Refunded
1222,1222,Bank Transfer,Paid
1223,1223,Card,Paid
1224,1224,Bank Transfer,Paid
1225,1225,Card,Paid
1226,1226,Bank Transfer,Refunded
1227,1227,Cash,Paid
1228,1228,Bank Transfer,Paid
1229,1229,Bank Transfer,Paid
1230,1230,Card,Paid
1231,1231,Cash,Paid
1232,1232,Bank Transfer,Paid
1233,1233,Bank Transfer,Paid
1234,1234,Cash,Paid
1235,1235,Cash,Paid
1236,1236,Cash,Paid
1237,1237,Cash,Paid
1238,1238,Cash,Paid
1239,1239,Bank Transfer,Paid
1240,1240,Cash,Paid
1241,1241,Cash,Pending
1242,1242,Bank Transfer,Paid
1243,1243,Card,Refunded
1244,1244,Bank Transfer,Paid
1245,1245,Card,Paid
1246,1246,Cash,Paid
1247,1247,Card,Paid
1248,1248,Bank Transfer,Paid
1249,1249,Card,Paid
1250,1250,Card,Paid
1251,1251,Card,Paid
1252,1252,Cash,Paid
1253,1253,Bank Transfer,Paid
1254,1254,Card,Paid
1255,1255,Cash,Paid
1256,1256,Bank Transfer,Paid
1257,1257,Bank Transfer,Paid
1258,1258,Bank Transfer,Paid
1259,1259,Bank Transfer,Paid
1260,1260,Cash,Paid
1261,1261,Bank Transfer,Paid
1262,1262,Card,Paid
1263,1263,Bank Transfer,Paid
1264,1264,Bank Transfer,Paid
1265,1265,Cash,Refunded
1266,1266,Card,Refunded
1267,1267,Card,Paid
1268,1268,Cash,Paid
1269,1269,Cash,Paid
1270,1270,Card,Paid
1271,1271,Card,Refunded
1272,1272,Bank Transfer,Paid
1273,1273,Cash,Paid
1274,1274,Card,Refunded
1275,1275,Card,Paid
1276,1276,Cash,Paid
1277,1277,Cash,Paid
1278,1278,Card,Paid
1279,1279,Cash,Paid
1280,1280,Card,Refunded
1281,1281,Card,Pending
1282,1282,Bank Transfer,Paid
1283,1283,Bank Transfer,Paid
1284,1284,Cash,Paid
1285,1285,Cash,Paid
1286,1286,Card,Paid
1287,1287,Bank Transfer,Paid
1288,1288,Cash,Refunded
1289,1289,Card,Refunded
1290,1290,Bank Transfer,Paid
1291,1291,Card,Paid
1292,1292,Bank Transfer,Paid
1293,1293,Card,Paid
1294,1294,Bank Transfer,Paid
1295,1295,Card,Paid
1296,1296,Card,Paid
1297,1297,Cash,Paid
1298,1298,Bank Transfer,Pending
1299,1299,Bank Transfer,Refunded
1300,1300,Cash,Paid
1301,1301,Cash,Paid
1302,1302,Card,Paid
1303,1303,Bank Transfer,Paid
1304,1304,Card,Paid
1305,1305,Card,Paid
1306,1306,Card,Paid
1307,1307,Cash,Paid
1308,1308,Bank Transfer,Paid
1309,1309,Cash,Paid
1310,1310,Cash,Paid
1311,1311,Bank Transfer,Paid
1312,1312,Bank Transfer,Paid
1313,1313,Cash,Paid
1314,1314,Cash,Paid
1315,1315,Cash,Refunded
1316,1316,Bank Transfer,Paid
1317,1317,Bank Transfer,Paid
1318,1318,Card,Paid
1319,1319,Bank Transfer,Paid
1320,1320,Cash,Paid
1321,1321,Bank Transfer,Paid
1322,1322,Bank Transfer,Paid
1323,1323,Bank Transfer,Paid
1324,1324,Cash,Pending
1325,1325,Card,Paid
1326,1326,Card,Paid
1327,1327,Cash,Paid
1328,1328,Cash,Paid
1329,1329,Card,Paid
1330,1330,Cash,Paid
1331,1331,Bank Transfer,Paid
1332,1332,Bank Transfer,Paid
1333,1333,Card,Paid
1334,1334,Bank Transfer,Refunded
1335,1335,Card,Pending
1336,1336,Cash,Paid
1337,1337,Card,Paid
1338,1338,Card,Pending
1339,1339,Bank Transfer,Pending
1340,1340,Card,Pending
1341,1341,Card,Paid
1342,1342,Card,Paid
1343,1343,Cash,Paid
1344,1344,Bank Transfer,Paid
1345,1345,Bank Transfer,Paid
1346,1346,Card,Refunded
1347,1347,Card,Paid
1348,1348,Cash,Refunded
1349,1349,Bank Transfer,Paid
1350,1350,Bank Transfer,Paid
1351,1351,Card,Paid
1352,1352,Cash,Paid
1353,1353,Cash,Paid
1354,1354,Card,Paid
1355,1355,Card,Refunded
1356,1356,Card,Paid
1357,1357,Card,Paid
1358,1358,Card,Paid
1359,1359,Cash,Paid
1360,1360,Cash,Paid
1361,1361,Card,Paid
1362,1362,Card,Paid
1363,1363,Bank Transfer,Paid
1364,1364,Cash,Paid
1365,1365,Cash,Paid
1366,1366,Card,Paid
1367,1367,Cash,Paid
1368,1368,Cash,Paid
1369,1369,Cash,Paid
1370,1370,Bank Transfer,Paid
1371,1371,Cash,Refunded
1372,1372,Card,Paid
1373,1373,Cash,Paid
1374,1374,Cash,Paid
1375,1375,Bank Transfer,Paid
1376,1376,Cash,Paid
1377,1377,Bank Transfer,Paid
1378,1378,Bank Transfer,Paid
1379,1379,Bank Transfer,Paid
1380,1380,Cash,Paid
1381,1381,Card,Pending
1382,1382,Card,Paid
1383,1383,Cash,Paid
1384,1384,Bank Transfer,Paid
1385,1385,Card,Paid
1386,1386,Cash,Paid
1387,1387,Card,Paid
1388,1388,Cash,Paid
1389,1389,Bank Transfer,Paid
1390,1390,Card,Paid
1391,1391,Cash,Paid
1392,1392,Cash,Paid
1393,1393,Card,Paid
1394,1394,Cash,Paid
1395,1395,Card,Paid
1396,1396,Cash,Paid
1397,1397,Card,Paid
1398,1398,Bank Transfer,Paid
1399,1399,Card,Paid
1400,1400,Cash,Paid
1401,1401,Bank Transfer,Paid
1402,1402,Bank Transfer,Paid
1403,1403,Card,Pending
1404,1404,Card,Paid
1405,1405,Card,Refunded
1406,1406,Bank Transfer,Paid
1407,1407,Bank Transfer,Paid
1408,1408,Card,Pending
1409,1409,Cash,Paid
1410,1410,Bank Transfer,Paid
1411,1411,Card,Paid
1412,1412,Cash,Paid
1413,1413,Card,Paid
1414,1414,Bank Transfer,Paid
1415,1415,Bank Transfer,Refunded
1416,1416,Card,Paid
1417,1417,Cash,Paid
1418,1418,Bank Transfer,Paid
1419,1419,Card,Paid
1420,1420,Card,Paid
1421,1421,Cash,Paid
1422,1422,Cash,Paid
1423,1423,Bank Transfer,Paid
1424,1424,Cash,Paid
1425,1425,Cash,Paid
1426,1426,Bank Transfer,Pending
1427,1427,Card,Paid
1428,1428,Bank Transfer,Paid
1429,1429,Bank Transfer,Paid
1430,1430,Cash,Pending
1431,1431,Cash,Paid
1432,1432,Card,Paid
1433,1433,Cash,Paid
1434,1434,Card,Paid
1435,1435,Card,Paid
1436,1436,Card,Paid
1437,1437,Bank Transfer,Paid
1438,1438,Cash,Refunded
1439,1439,Cash,Paid
1440,1440,Card,Paid
1441,1441,Cash,Paid
1442,1442,Card,Paid
1443,1443,Cash,Paid
1444,1444,Bank Transfer,Paid
1445,1445,Cash,Refunded
1446,1446,Card,Paid
1447,1447,Bank Transfer,Paid
1448,1448,Cash,Paid
1449,1449,Bank Transfer,Paid
1450,1450,Card,Paid
1451,1451,Card,Paid
1452,1452,Cash,Paid
1453,1453,Card,Pending
1454,1454,Cash,Paid
1455,1455,Card,Paid
1456,1456,Card,Paid
1457,1457,Card,Paid
1458,1458,Cash,Paid
1459,1459,Cash,Paid
1460,1460,Cash,Paid
1461,1461,Cash,Paid
1462,1462,Card,Refunded
1463,1463,Bank Transfer,Paid
1464,1464,Cash,Paid
1465,1465,Card,Paid
1466,1466,Card,Paid
1467,1467,Cash,Paid
1468,1468,Cash,Paid
1469,1469,Card,Pending
1470,1470,Cash,Paid
1471,1471,Cash,Paid
1472,1472,Bank Transfer,Paid
1473,1473,Bank Transfer,Paid
1474,1474,Cash,Paid
1475,1475,Bank Transfer,Refunded
1476,1476,Bank Transfer,Paid
1477,1477,Cash,Refunded
1478,1478,Card,Paid
1479,1479,Card,Paid
1480,1480,Card,Paid
1481,1481,Card,Paid
1482,1482,Bank Transfer,Paid
1483,1483,Bank Transfer,Refunded
1484,1484,Cash,Pending
1485,1485,Cash,Paid
1486,1486,Card,Paid
1487,1487,Card,Paid
1488,1488,Cash,Pending
1489,1489,Cash,Paid
1490,1490,Card,Paid
1491,1491,Bank Transfer,Paid
1492,1492,Bank Transfer,Paid
1493,1493,Bank Transfer,Paid
1494,1494,Bank Transfer,Paid
1495,1495,Bank Transfer,Paid
1496,1496,Cash,Paid
1497,1497,Cash,Paid
1498,1498,Card,Paid
1499,1499,Cash,Paid
1500,1500,Cash,Paid
1501,1501,Cash,Paid
1502,1502,Cash,Paid
1503,1503,Card,Paid
1504,1504,Cash,Paid
1505,1505,Cash,Paid
1506,1506,Card,Paid
1507,1507,Cash,Paid
1508,1508,Card,Paid
1509,1509,Bank Transfer,Paid
1510,1510,Bank Transfer,Paid
1511,1511,Cash,Paid
1512,1512,Cash,Paid
1513,1513,Cash,Pending
1514,1514,Cash,Paid
1515,1515,Bank Transfer,Paid
1516,1516,Bank Transfer,Paid
1517,1517,Cash,Paid
1518,1518,Card,Paid
1519,1519,Card,Paid
1520,1520,Bank Transfer,Paid
1521,1521,Card,Paid
1522,1522,Cash,Paid
1523,1523,Cash,Paid
1524,1524,Cash,Paid
1525,1525,Cash,Paid
1526,1526,Cash,Paid
1527,1527,Card,Paid
1528,1528,Card,Paid
1529,1529,Bank Transfer,Paid
1530,1530,Bank Transfer,Paid
1531,1531,Card,Paid
1532,1532,Card,Paid
1533,1533,Bank Transfer,Paid
1534,1534,Cash,Paid
1535,1535,Bank Transfer,Pending
1536,1536,Bank Transfer,Paid
1537,1537,Card,Paid
1538,1538,Bank Transfer,Pending
1539,1539,Bank Transfer,Paid
1540,1540,Card,Pending
1541,1541,Cash,Paid
1542,1542,Cash,Paid
1543,1543,Cash,Paid
1544,1544,Card,Paid
1545,1545,Bank Transfer,Pending
1546,1546,Cash,Paid
1547,1547,Bank Transfer,Paid
1548,1548,Card,Pending
1549,1549,Cash,Refunded
1550,1550,Cash,Paid
1551,1551,Bank Transfer,Paid
1552,1552,Cash,Paid
1553,1553,Card,Paid
1554,1554,Bank Transfer,Refunded
1555,1555,Bank Transfer,Pending
1556,1556,Cash,Paid
1557,1557,Cash,Paid
1558,1558,Cash,Paid
1559,1559,Cash,Paid
1560,1560,Bank Transfer,Paid
1561,1561,Bank Transfer,Paid
1562,1562,Cash,Paid
1563,1563,Bank Transfer,Paid
1564,1564,Card,Paid
1565,1565,Bank Transfer,Paid
1566,1566,Card,Paid
1567,1567,Card,Paid
1568,1568,Card,Paid
1569,1569,Cash,Paid
1570,1570,Bank Transfer,Paid
1571,1571,Card,Paid
1572,1572,Cash,Paid
1573,1573,Bank Transfer,Paid
1574,1574,Bank Transfer,Paid
1575,1575,Cash,Paid
1576,1576,Bank Transfer,Paid
1577,1577,Cash,Paid
1578,1578,Cash,Paid
1579,1579,Cash,Paid
1580,1580,Bank Transfer,Paid
1581,1581,Cash,Paid
1582,1582,Cash,Paid
1583,1583,Bank Transfer,Paid
1584,1584,Card,Pending
1585,1585,Cash,Paid
1586,1586,Cash,Paid
1587,1587,Card,Paid
1588,1588,Bank Transfer,Paid
1589,1589,Bank Transfer,Paid
1590,1590,Bank Transfer,Paid
1591,1591,Cash,Pending
1592,1592,Card,Paid
1593,1593,Bank Transfer,Pending
1594,1594,Card,Paid
1595,1595,Bank Transfer,Paid
1596,1596,Cash,Paid
1597,1597,Bank Transfer,Paid
1598,1598,Card,Paid
1599,1599,Card,Paid
1600,1600,Card,Paid
1601,1601,Cash,Paid
1602,1602,Bank Transfer,Paid
1603,1603,Cash,Paid
1604,1604,Cash,Paid
1605,1605,Card,Paid
1606,1606,Card,Paid
1607,1607,Cash,Paid
1608,1608,Cash,Paid
1609,1609,Bank Transfer,Paid
1610,1610,Card,Paid
1611,1611,Card,Pending
1612,1612,Card,Paid
1613,1613,Bank Transfer,Refunded
1614,1614,Bank Transfer,Paid
1615,1615,Card,Refunded
1616,1616,Card,Paid
1617,1617,Cash,Paid
1618,1618,Cash,Paid
1619,1619,Bank Transfer,Refunded
1620,1620,Card,Paid
1621,1621,Cash,Paid
1622,1622,Cash,Paid
1623,1623,Card,Paid
1624,1624,Card,Paid
1625,1625,Cash,Paid
1626,1626,Card,Paid
1627,1627,Card,Paid
1628,1628,Bank Transfer,Paid
1629,1629,Cash,Paid
1630,1630,Cash,Paid
1631,1631,Bank Transfer,Paid
1632,1632,Bank Transfer,Paid
1633,1633,Cash,Paid
1634,1634,Cash,Paid
1635,1635,Card,Pending
1636,1636,Card,Paid
1637,1637,Cash,Paid
1638,1638,Card,Paid
1639,1639,Card,Paid
1640,1640,Card,Paid
1641,1641,Bank Transfer,Paid
1642,1642,Cash,Paid
1643,1643,Cash,Paid
1644,1644,Cash,Paid
1645,1645,Card,Paid
1646,1646,Card,Paid
1647,1647,Bank Transfer,Paid
1648,1648,Bank Transfer,Paid
1649,1649,Cash,Paid
1650,1650,Bank Transfer,Paid
1651,1651,Bank Transfer,Paid
1652,1652,Card,Paid
1653,1653,Cash,Paid
1654,1654,Cash,Pending
1655,1655,Bank Transfer,Paid
1656,1656,Card,Paid
1657,1657,Bank Transfer,Paid
1658,1658,Bank Transfer,Pending
1659,1659,Cash,Paid
1660,1660,Card,Paid
1661,1661,Bank Transfer,Paid
1662,1662,Bank Transfer,Paid
1663,1663,Card,Paid
1664,1664,Bank Transfer,Paid
1665,1665,Cash,Paid
1666,1666,Bank Transfer,Paid
1667,1667,Cash,Paid
1668,1668,Cash,Paid
1669,1669,Cash,Paid
1670,1670,Cash,Pending
1671,1671,Cash,Paid
1672,1672,Cash,Paid
1673,1673,Bank Transfer,Paid
1674,1674,Card,Paid
1675,1675,Bank Transfer,Paid
1676,1676,Card,Pending
1677,1677,Bank Transfer,Refunded
1678,1678,Card,Paid
1679,1679,Bank Transfer,Paid
1680,1680,Cash,Paid
1681,1681,Card,Paid
1682,1682,Bank Transfer,Pending
1683,1683,Cash,Paid
1684,1684,Bank Transfer,Paid
1685,1685,Card,Pending
1686,1686,Bank Transfer,Paid
1687,1687,Bank Transfer,Paid
1688,1688,Cash,Paid
1689,1689,Cash,Refunded
1690,1690,Cash,Paid
1691,1691,Card,Pending
1692,1692,Cash,Refunded
1693,1693,Card,Paid
1694,1694,Cash,Paid
1695,1695,Cash,Paid
1696,1696,Cash,Paid
1697,1697,Cash,Paid
1698,1698,Card,Pending
1699,1699,Card,Paid
1700,1700,Card,Pending
1701,1701,Cash,Paid
1702,1702,Cash,Paid
1703,1703,Cash,Paid
1704,1704,Card,Paid
1705,1705,Bank Transfer,Paid
1706,1706,Bank Transfer,Paid
1707,1707,Bank Transfer,Paid
1708,1708,Card,Paid
1709,1709,Bank Transfer,Paid
1710,1710,Card,Paid
1711,1711,Card,Pending
1712,1712,Cash,Paid
1713,1713,Cash,Paid
1714,1714,Card,Paid
1715,1715,Bank Transfer,Refunded
1716,1716,Card,Pending
1717,1717,Card,Paid
1718,1718,Bank Transfer,Paid
1719,1719,Cash,Paid
1720,1720,Card,Paid
1721,1721,Cash,Paid
1722,1722,Cash,Paid
1723,1723,Cash,Paid
1724,1724,Card,Paid
1725,1725,Bank Transfer,Paid
1726,1726,Bank Transfer,Paid
1727,1727,Cash,Paid
1728,1728,Cash,Pending
1729,1729,Bank Transfer,Paid
1730,1730,Cash,Refunded
1731,1731,Bank Transfer,Paid
1732,1732,Bank Transfer,Paid
1733,1733,Card,Paid
1734,1734,Cash,Paid
1735,1735,Cash,Paid
1736,1736,Card,Paid
1737,1737,Bank Transfer,Paid
1738,1738,Cash,Pending
1739,1739,Card,Paid
1740,1740,Bank Transfer,Paid
1741,1741,Card,Paid
1742,1742,Card,Paid
1743,1743,Card,Paid
1744,1744,Card,Paid
1745,1745,Bank Transfer,Pending
1746,1746,Card,Paid
1747,1747,Bank Transfer,Paid
1748,1748,Card,Paid
1749,1749,Card,Paid
1750,1750,Cash,Paid
1751,1751,Cash,Paid
1752,1752,Cash,Paid
1753,1753,Cash,Paid
1754,1754,Card,Paid
1755,1755,Card,Paid
1756,1756,Bank Transfer,Paid
1757,1757,Card,Paid
1758,1758,Bank Transfer,Paid
1759,1759,Card,Paid
1760,1760,Card,Paid
1761,1761,Bank Transfer,Paid
1762,1762,Cash,Paid
1763,1763,Card,Paid
1764,1764,Cash,Paid
1765,1765,Bank Transfer,Paid
1766,1766,Card,Pending
1767,1767,Bank Transfer,Paid
1768,1768,Card,Paid
1769,1769,Bank Transfer,Paid
1770,1770,Bank Transfer,Paid
1771,1771,Cash,Paid
1772,1772,Cash,Pending
1773,1773,Cash,Paid
1774,1774,Card,Paid
1775,1775,Bank Transfer,Paid
1776,1776,Cash,Paid
1777,1777,Card,Paid
1778,1778,Cash,Paid
1779,1779,Card,Pending
1780,1780,Bank Transfer,Paid
1781,1781,Bank Transfer,Paid
1782,1782,Bank Transfer,Paid
1783,1783,Card,Pending
1784,1784,Bank Transfer,Paid
1785,1785,Card,Paid
1786,1786,Card,Paid
1787,1787,Card,Paid
1788,1788,Bank Transfer,Paid
1789,1789,Bank Transfer,Paid
1790,1790,Bank Transfer,Paid
1791,1791,Card,Pending
1792,1792,Bank Transfer,Paid
1793,1793,Card,Paid
1794,1794,Bank Transfer,Paid
1795,1795,Card,Paid
1796,1796,Cash,Paid
1797,1797,Bank Transfer,Paid
1798,1798,Bank Transfer,Paid
1799,1799,Card,Refunded
1800,1800,Card,Refunded
1801,1801,Card,Paid
1802,1802,Cash,Paid
1803,1803,Bank Transfer,Paid
1804,1804,Card,Paid
1805,1805,Cash,Paid
1806,1806,Cash,Paid
1807,1807,Card,Paid
1808,1808,Bank Transfer,Paid
1809,1809,Card,Paid
1810,1810,Card,Paid
1811,1811,Card,Paid
1812,1812,Cash,Paid
1813,1813,Cash,Paid
1814,1814,Bank Transfer,Paid
1815,1815,Cash,Refunded
1816,1816,Card,Paid
1817,1817,Cash,Pending
1818,1818,Bank Transfer,Paid
1819,1819,Card,Pending
1820,1820,Card,Paid
1821,1821,Cash,Paid
1822,1822,Cash,Paid
1823,1823,Bank Transfer,Paid
1824,1824,Card,Paid
1825,1825,Bank Transfer,Paid
1826,1826,Cash,Pending
1827,1827,Card,Paid
1828,1828,Cash,Paid
1829,1829,Card,Paid
1830,1830,Bank Transfer,Paid
1831,1831,Card,Paid
1832,1832,Cash,Paid
1833,1833,Card,Paid
1834,1834,Bank Transfer,Refunded
1835,1835,Cash,Paid
1836,1836,Bank Transfer,Paid
1837,1837,Card,Paid
1838,1838,Card,Paid
1839,1839,Card,Paid
1840,1840,Card,Paid
1841,1841,Cash,Paid
1842,1842,Card,Paid
1843,1843,Cash,Paid
1844,1844,Cash,Pending
1845,1845,Cash,Paid
1846,1846,Card,Paid
1847,1847,Card,Paid
1848,1848,Bank Transfer,Paid
1849,1849,Card,Paid
1850,1850,Card,Paid
1851,1851,Card,Paid
1852,1852,Cash,Pending
1853,1853,Bank Transfer,Paid
1854,1854,Card,Paid
1855,1855,Bank Transfer,Paid
1856,1856,Cash,Paid
1857,1857,Bank Transfer,Paid
1858,1858,Bank Transfer,Paid
1859,1859,Bank Transfer,Paid
1860,1860,Bank Transfer,Paid
1861,1861,Bank Transfer,Refunded
1862,1862,Cash,Paid
1863,1863,Card,Paid
1864,1864,Bank Transfer,Paid
1865,1865,Cash,Paid
1866,1866,Cash,Paid
1867,1867,Card,Paid
1868,1868,Cash,Paid
1869,1869,Card,Paid
1870,1870,Bank Transfer,Paid
1871,1871,Cash,Paid
1872,1872,Cash,Paid
1873,1873,Cash,Paid
1874,1874,Bank Transfer,Paid
1875,1875,Card,Paid
1876,1876,Card,Paid
1877,1877,Cash,Paid
1878,1878,Cash,Pending
1879,1879,Bank Transfer,Paid
1880,1880,Bank Transfer,Paid
1881,1881,Card,Paid
1882,1882,Cash,Pending
1883,1883,Cash,Paid
1884,1884,Cash,Paid
1885,1885,Cash,Paid
1886,1886,Bank Transfer,Paid
1887,1887,Bank Transfer,Paid
1888,1888,Card,Paid
1889,1889,Cash,Paid
1890,1890,Bank Transfer,Paid
1891,1891,Cash,Paid
1892,1892,Card,Paid
1893,1893,Cash,Paid
1894,1894,Bank Transfer,Paid
1895,1895,Bank Transfer,Paid
1896,1896,Card,Paid
1897,1897,Card,Paid
1898,1898,Cash,Paid
1899,1899,Cash,Pending
1900,1900,Bank Transfer,Paid
1901,1901,Bank Transfer,Paid
1902,1902,Bank Transfer,Paid
1903,1903,Card,Paid
1904,1904,Card,Paid
1905,1905,Card,Paid
1906,1906,Cash,Paid
1907,1907,Card,Paid
1908,1908,Cash,Paid
1909,1909,Cash,Pending
1910,1910,Cash,Paid
1911,1911,Card,Paid
1912,1912,Bank Transfer,Paid
1913,1913,Card,Paid
1914,1914,Card,Paid
1915,1915,Card,Pending
1916,1916,Cash,Paid
1917,1917,Bank Transfer,Paid
1918,1918,Card,Paid
1919,1919,Card,Paid
1920,1920,Cash,Paid
1921,1921,Card,Paid
1922,1922,Card,Paid
1923,1923,Cash,Paid
1924,1924,Card,Paid
1925,1925,Bank Transfer,Paid
1926,1926,Cash,Paid
1927,1927,Bank Transfer,Paid
1928,1928,Card,Paid
1929,1929,Cash,Pending
1930,1930,Cash,Paid
1931,1931,Card,Paid
1932,1932,Bank Transfer,Paid
1933,1933,Card,Paid
1934,1934,Cash,Paid
1935,1935,Cash,Paid
1936,1936,Cash,Pending
1937,1937,Card,Paid
1938,1938,Card,Paid
1939,1939,Card,Paid
1940,1940,Bank Transfer,Paid
1941,1941,Bank Transfer,Paid
1942,1942,Bank Transfer,Paid
1943,1943,Cash,Paid
1944,1944,Bank Transfer,Paid
1945,1945,Cash,Paid
1946,1946,Bank Transfer,Refunded
1947,1947,Bank Transfer,Paid
1948,1948,Cash,Paid
1949,1949,Card,Refunded
1950,1950,Bank Transfer,Pending
1951,1951,Cash,Paid
1952,1952,Card,Paid
1953,1953,Card,Paid
1954,1954,Card,Pending
1955,1955,Cash,Paid
1956,1956,Bank Transfer,Paid
1957,1957,Bank Transfer,Paid
1958,1958,Bank Transfer,Paid
1959,1959,Card,Paid
1960,1960,Bank Transfer,Paid
1961,1961,Cash,Paid
1962,1962,Bank Transfer,Paid
1963,1963,Bank Transfer,Paid
1964,1964,Bank Transfer,Paid
1965,1965,Bank Transfer,Paid
1966,1966,Cash,Paid
1967,1967,Bank Transfer,Paid
1968,1968,Card,Paid
1969,1969,Bank Transfer,Paid
1970,1970,Card,Paid
1971,1971,Card,Paid
1972,1972,Card,Paid
1973,1973,Cash,Paid
1974,1974,Card,Paid
1975,1975,Card,Paid
1976,1976,Bank Transfer,Paid
1977,1977,Cash,Paid
1978,1978,Cash,Paid
1979,1979,Cash,Paid
1980,1980,Card,Paid
1981,1981,Card,Paid
1982,1982,Card,Paid
1983,1983,Bank Transfer,Paid
1984,1984,Card,Paid
1985,1985,Cash,Paid
1986,1986,Bank Transfer,Refunded
1987,1987,Bank Transfer,Paid
1988,1988,Cash,Paid
1989,1989,Card,Pending
1990,1990,Bank Transfer,Paid
